Key,ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW
1526,EP122015,IGNACIO,20150825,0,,TD,13.1N,131.1W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
1527,EP122015,IGNACIO,20150825,600,,TD,13.1N,131.6W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
1528,EP122015,IGNACIO,20150825,1200,,TD,13.0N,132.2W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
1529,EP122015,IGNACIO,20150825,1800,,TS,12.8N,132.8W,35,1004,0,0,30,30,0,0,0,0,0,0,0,0
1530,EP122015,IGNACIO,20150826,0,,TS,12.4N,133.3W,40,1003,30,30,30,30,0,0,0,0,0,0,0,0
1531,EP122015,IGNACIO,20150826,600,,TS,12.2N,134.1W,45,1001,30,40,40,40,0,0,0,0,0,0,0,0
1532,EP122015,IGNACIO,20150826,1200,,TS,12.0N,135.0W,50,999,30,40,40,40,10,10,0,10,0,0,0,0
1533,EP122015,IGNACIO,20150826,1800,,TS,11.8N,135.9W,55,998,30,40,40,40,10,20,0,20,0,0,0,0
1534,EP122015,IGNACIO,20150827,0,,HU,12.0N,136.9W,65,992,40,40,40,40,20,20,20,30,15,15,15,20
1535,EP122015,IGNACIO,20150827,600,,HU,12.3N,137.9W,75,985,50,50,50,50,30,20,20,30,20,15,15,20
1536,EP122015,IGNACIO,20150827,1200,,HU,12.6N,139.0W,80,982,70,60,50,70,40,30,20,30,20,20,15,20
1537,EP122015,IGNACIO,20150827,1800,,HU,12.7N,140.3W,80,982,80,80,50,80,40,40,20,40,20,20,15,20
1538,EP122015,IGNACIO,20150828,0,,HU,13.1N,141.4W,80,982,70,70,60,70,30,30,20,30,20,20,10,20
1539,EP122015,IGNACIO,20150828,600,,HU,13.7N,142.7W,80,982,70,70,60,70,30,30,20,30,20,20,10,20
1540,EP122015,IGNACIO,20150828,1200,,HU,14.1N,143.5W,80,982,70,70,60,70,30,30,20,30,20,20,10,20
1541,EP122015,IGNACIO,20150828,1800,,HU,14.5N,144.2W,80,982,70,70,60,70,30,30,20,30,20,20,10,20
1542,EP122015,IGNACIO,20150829,0,,HU,15.0N,144.9W,80,981,70,70,60,70,30,30,20,30,20,20,10,20
1543,EP122015,IGNACIO,20150829,600,,HU,15.4N,145.6W,80,974,70,70,65,60,50,40,40,35,25,25,25,20
1544,EP122015,IGNACIO,20150829,1200,,HU,15.7N,146.2W,100,961,90,70,80,80,50,40,40,35,30,30,30,30
1545,EP122015,IGNACIO,20150829,1800,,HU,16.1N,146.6W,120,951,120,110,90,110,60,40,30,30,25,20,20,25
1546,EP122015,IGNACIO,20150830,0,,HU,16.7N,147.3W,120,952,120,110,90,110,60,40,30,40,25,20,20,25
1547,EP122015,IGNACIO,20150830,600,,HU,17.1N,147.7W,125,942,120,120,100,120,60,40,30,40,25,25,25,25
1548,EP122015,IGNACIO,20150830,1200,,HU,18.0N,148.2W,120,948,110,100,90,110,60,40,30,40,25,25,25,25
1549,EP122015,IGNACIO,20150830,1800,,HU,18.6N,148.7W,100,960,120,100,80,110,60,40,30,50,25,25,20,20
1550,EP122015,IGNACIO,20150831,0,,HU,19.4N,149.3W,100,959,120,140,70,120,50,40,30,50,25,20,20,25
1551,EP122015,IGNACIO,20150831,600,,HU,20.1N,149.8W,100,963,150,120,80,150,80,60,40,80,40,30,20,40
1552,EP122015,IGNACIO,20150831,1200,,HU,20.6N,150.5W,90,966,150,130,70,140,90,70,40,70,50,40,25,40
1553,EP122015,IGNACIO,20150831,1800,,HU,21.3N,151.2W,90,966,150,90,70,140,90,70,40,70,50,40,25,40
1554,EP122015,IGNACIO,20150901,0,,HU,21.9N,151.9W,85,972,150,90,80,130,80,60,60,60,40,40,40,40
1555,EP122015,IGNACIO,20150901,600,,HU,22.6N,152.6W,75,980,150,90,80,130,70,50,50,60,30,30,30,30
1556,EP122015,IGNACIO,20150901,1200,,HU,23.2N,153.3W,70,984,150,90,80,120,50,60,50,60,30,30,30,30
1557,EP122015,IGNACIO,20150901,1800,,HU,23.8N,154.4W,65,985,180,130,90,150,50,60,50,60,30,30,30,30
1558,EP122015,IGNACIO,20150902,0,,TS,24.3N,155.2W,60,988,180,130,90,150,50,50,40,50,0,0,0,0
1559,EP122015,IGNACIO,20150902,600,,TS,24.9N,155.8W,60,988,180,140,90,150,50,50,40,50,0,0,0,0
1560,EP122015,IGNACIO,20150902,1200,,TS,25.7N,156.7W,60,988,180,140,90,130,60,50,45,50,0,0,0,0
1561,EP122015,IGNACIO,20150902,1800,,TS,26.4N,157.7W,60,986,180,140,90,130,60,50,45,50,0,0,0,0
1562,EP122015,IGNACIO,20150903,0,,HU,27.1N,159.0W,65,982,210,210,100,150,90,80,70,90,20,15,15,20
1563,EP122015,IGNACIO,20150903,600,,HU,27.8N,160.1W,65,982,210,210,100,150,90,80,70,90,20,15,15,20
1564,EP122015,IGNACIO,20150903,1200,,HU,28.4N,161.1W,65,983,210,210,100,150,90,80,70,90,20,15,15,20
1565,EP122015,IGNACIO,20150903,1800,,TS,29.1N,162.1W,60,983,210,210,120,150,90,80,70,90,0,0,0,0
1566,EP122015,IGNACIO,20150904,0,,TS,29.9N,162.9W,60,983,160,160,100,130,110,110,50,70,0,0,0,0
1567,EP122015,IGNACIO,20150904,600,,HU,30.9N,163.3W,65,980,160,160,100,130,110,110,50,70,20,20,20,20
1568,EP122015,IGNACIO,20150904,1200,,HU,31.8N,164.0W,65,980,160,160,100,130,110,110,50,70,20,20,20,20
1569,EP122015,IGNACIO,20150904,1800,,TS,33.3N,164.1W,60,983,160,160,100,130,110,110,50,70,0,0,0,0
1570,EP122015,IGNACIO,20150905,0,,LO,34.8N,164.4W,55,985,160,160,100,130,110,110,50,70,0,0,0,0
1571,EP132015,JIMENA,20150825,1200,,LO,9.7N,104.9W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
1572,EP132015,JIMENA,20150825,1800,,LO,9.9N,106.1W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
1573,EP132015,JIMENA,20150826,0,,LO,10.0N,107.5W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
1574,EP132015,JIMENA,20150826,600,,LO,10.1N,109.2W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
1575,EP132015,JIMENA,20150826,1200,,TD,10.4N,110.9W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
1576,EP132015,JIMENA,20150826,1800,,TD,10.8N,112.6W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
1577,EP132015,JIMENA,20150827,0,,TD,11.5N,114.1W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
1578,EP132015,JIMENA,20150827,600,,TS,12.2N,115.7W,35,1005,30,0,0,30,0,0,0,0,0,0,0,0
1579,EP132015,JIMENA,20150827,1200,,TS,12.4N,117.1W,40,1003,40,0,0,40,0,0,0,0,0,0,0,0
1580,EP132015,JIMENA,20150827,1800,,TS,12.4N,118.3W,50,1000,50,30,20,40,30,0,0,30,0,0,0,0
1581,EP132015,JIMENA,20150828,0,,TS,12.3N,119.4W,60,998,60,40,30,50,30,20,10,30,0,0,0,0
1582,EP132015,JIMENA,20150828,600,,HU,12.2N,120.5W,70,989,70,60,50,60,40,40,20,40,25,20,10,20
1583,EP132015,JIMENA,20150828,1200,,HU,12.3N,121.5W,80,979,80,80,50,60,40,40,30,30,20,15,10,20
1584,EP132015,JIMENA,20150828,1800,,HU,12.3N,122.6W,95,968,90,80,80,90,50,40,40,50,25,20,20,25
1585,EP132015,JIMENA,20150829,0,,HU,12.3N,123.6W,115,952,90,80,80,90,50,40,40,50,25,20,20,25
1586,EP132015,JIMENA,20150829,600,,HU,12.2N,124.4W,135,932,100,90,80,100,50,50,30,50,25,20,20,25
1587,EP132015,JIMENA,20150829,1200,,HU,12.4N,125.1W,130,935,100,90,80,100,50,50,30,50,25,20,20,25
1588,EP132015,JIMENA,20150829,1800,,HU,12.7N,125.9W,125,940,110,100,90,100,60,50,40,60,30,25,20,30
1589,EP132015,JIMENA,20150830,0,,HU,13.0N,126.9W,120,945,110,100,90,100,60,50,40,60,30,25,20,30
1590,EP132015,JIMENA,20150830,600,,HU,13.4N,127.8W,120,945,110,100,90,100,60,50,40,60,30,25,20,30
1591,EP132015,JIMENA,20150830,1200,,HU,14.0N,129.0W,120,945,110,100,90,100,60,50,40,60,30,25,20,30
1592,EP132015,JIMENA,20150830,1800,,HU,14.5N,130.3W,125,941,120,100,100,110,60,50,50,60,30,25,25,30
1593,EP132015,JIMENA,20150831,0,,HU,14.9N,131.8W,130,936,130,110,100,120,60,60,50,60,35,30,25,30
1594,EP132015,JIMENA,20150831,600,,HU,15.2N,133.3W,130,936,140,120,100,120,80,70,60,70,50,40,30,40
1595,EP132015,JIMENA,20150831,1200,,HU,15.4N,134.7W,130,936,150,120,100,120,80,70,60,70,50,40,30,40
1596,EP132015,JIMENA,20150831,1800,,HU,15.8N,136.2W,125,940,150,120,100,120,80,70,60,70,50,40,30,40
1597,EP132015,JIMENA,20150901,0,,HU,16.1N,137.5W,120,944,160,150,110,140,80,70,60,80,50,40,35,45
1598,EP132015,JIMENA,20150901,600,,HU,16.3N,138.7W,115,948,160,150,110,140,80,70,60,80,50,40,35,45
1599,EP132015,JIMENA,20150901,1200,,HU,16.6N,139.6W,105,954,170,140,110,150,90,80,60,80,50,40,30,40
1600,EP132015,JIMENA,20150901,1800,,HU,16.8N,140.4W,105,955,180,140,90,150,90,80,60,80,50,40,30,40
1601,EP132015,JIMENA,20150902,0,,HU,17.1N,141.2W,100,959,160,130,95,150,85,70,55,80,50,40,30,40
1602,EP132015,JIMENA,20150902,600,,HU,17.4N,141.9W,100,959,160,130,95,150,85,70,55,80,50,40,30,40
1603,EP132015,JIMENA,20150902,1200,,HU,17.6N,142.4W,95,961,160,130,120,150,95,80,75,90,50,40,35,40
1604,EP132015,JIMENA,20150902,1800,,HU,17.9N,142.9W,90,965,160,130,120,150,95,80,75,90,50,40,35,40
1605,EP132015,JIMENA,20150903,0,,HU,18.2N,143.3W,90,965,160,130,120,150,95,80,75,90,50,40,35,40
1606,EP132015,JIMENA,20150903,600,,HU,18.4N,143.5W,90,965,160,130,120,150,95,80,75,90,50,40,35,40
1607,EP132015,JIMENA,20150903,1200,,HU,18.6N,143.7W,90,965,170,140,120,150,100,85,75,90,50,40,35,40
1608,EP132015,JIMENA,20150903,1800,,HU,18.9N,144.0W,90,965,180,140,120,160,90,80,60,80,40,30,20,40
1609,EP132015,JIMENA,20150904,0,,HU,19.2N,144.4W,85,968,160,140,100,140,90,70,50,80,40,30,20,30
1610,EP132015,JIMENA,20150904,600,,HU,19.4N,144.6W,80,971,160,135,95,135,90,70,50,80,40,30,20,30
1611,EP132015,JIMENA,20150904,1200,,HU,19.6N,144.9W,75,975,160,135,115,140,90,70,65,80,35,30,20,25
1612,EP132015,JIMENA,20150904,1800,,HU,19.9N,145.2W,70,978,160,135,115,140,90,70,65,80,35,30,20,25
1613,EP132015,JIMENA,20150905,0,,HU,20.2N,145.5W,65,981,200,135,110,180,90,70,65,80,35,30,20,25
1614,EP132015,JIMENA,20150905,600,,HU,20.6N,145.8W,70,978,200,130,90,200,90,60,50,90,30,20,10,30
1615,EP132015,JIMENA,20150905,1200,,HU,21.0N,146.1W,65,982,180,130,80,180,70,50,40,70,20,10,0,20
1616,EP132015,JIMENA,20150905,1800,,TS,21.5N,146.5W,60,985,160,120,70,160,60,40,30,60,0,0,0,0
1617,EP132015,JIMENA,20150906,0,,TS,22.1N,146.9W,55,988,180,120,90,180,50,40,20,50,0,0,0,0
1618,EP132015,JIMENA,20150906,600,,TS,22.9N,147.3W,50,991,180,140,70,180,40,20,0,40,0,0,0,0
1619,EP132015,JIMENA,20150906,1200,,TS,23.7N,147.7W,50,991,180,140,70,140,40,20,10,40,0,0,0,0
1620,EP132015,JIMENA,20150906,1800,,TS,24.5N,148.2W,45,994,180,110,90,150,0,0,0,0,0,0,0,0
1621,EP132015,JIMENA,20150907,0,,TS,25.3N,148.8W,45,995,180,130,90,150,0,0,0,0,0,0,0,0
1622,EP132015,JIMENA,20150907,600,,TS,25.9N,149.4W,45,995,180,130,90,150,0,0,0,0,0,0,0,0
1623,EP132015,JIMENA,20150907,1200,,TS,26.1N,149.8W,45,995,190,120,80,140,0,0,0,0,0,0,0,0
1624,EP132015,JIMENA,20150907,1800,,TS,26.2N,150.2W,45,995,190,120,80,140,0,0,0,0,0,0,0,0
1625,EP132015,JIMENA,20150908,0,,TS,26.3N,150.6W,45,995,190,120,80,140,0,0,0,0,0,0,0,0
1626,EP132015,JIMENA,20150908,600,,TS,26.3N,151.2W,45,996,190,120,80,140,0,0,0,0,0,0,0,0
1627,EP132015,JIMENA,20150908,1200,,TS,26.3N,152.1W,50,995,190,120,80,140,60,0,0,0,0,0,0,0
1628,EP132015,JIMENA,20150908,1800,,TS,26.2N,152.8W,50,995,120,60,40,120,60,0,0,0,0,0,0,0
1629,EP132015,JIMENA,20150909,0,,TS,26.0N,153.6W,45,998,120,0,0,120,0,0,0,0,0,0,0,0
1630,EP132015,JIMENA,20150909,600,,TS,25.8N,154.5W,40,1000,110,0,0,110,0,0,0,0,0,0,0,0
1631,EP132015,JIMENA,20150909,1200,,TD,25.5N,155.2W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
1632,EP132015,JIMENA,20150909,1800,,TD,25.0N,156.0W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
1633,EP132015,JIMENA,20150910,0,,LO,24.7N,156.8W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
1634,EP142015,KEVIN,20150831,1800,,TD,11.8N,111.7W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
1635,EP142015,KEVIN,20150901,0,,TD,12.0N,112.4W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
1636,EP142015,KEVIN,20150901,600,,TD,12.2N,113.1W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
1637,EP142015,KEVIN,20150901,1200,,TD,12.6N,113.5W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
1638,EP142015,KEVIN,20150901,1800,,TS,13.1N,113.9W,35,1006,60,150,0,0,0,0,0,0,0,0,0,0
1639,EP142015,KEVIN,20150902,0,,TS,13.8N,114.2W,35,1006,60,120,0,0,0,0,0,0,0,0,0,0
1640,EP142015,KEVIN,20150902,600,,TS,14.7N,114.4W,35,1005,40,90,0,40,0,0,0,0,0,0,0,0
1641,EP142015,KEVIN,20150902,1200,,TS,15.6N,114.7W,35,1005,40,60,0,40,0,0,0,0,0,0,0,0
1642,EP142015,KEVIN,20150902,1800,,TS,16.2N,114.9W,35,1005,40,30,0,40,0,0,0,0,0,0,0,0
1643,EP142015,KEVIN,20150903,0,,TS,16.7N,115.1W,40,1003,40,0,0,60,0,0,0,0,0,0,0,0
1644,EP142015,KEVIN,20150903,600,,TS,17.2N,115.4W,45,1001,40,0,0,60,0,0,0,0,0,0,0,0
1645,EP142015,KEVIN,20150903,1200,,TS,17.7N,115.6W,45,1000,40,0,0,60,0,0,0,0,0,0,0,0
1646,EP142015,KEVIN,20150903,1800,,TS,18.5N,115.8W,50,998,40,0,0,60,20,0,0,0,0,0,0,0
1647,EP142015,KEVIN,20150904,0,,TS,19.4N,115.7W,45,999,40,0,0,60,0,0,0,0,0,0,0,0
1648,EP142015,KEVIN,20150904,600,,TS,20.2N,115.5W,45,1000,40,0,0,60,0,0,0,0,0,0,0,0
1649,EP142015,KEVIN,20150904,1200,,TS,20.9N,115.3W,45,1001,40,0,0,60,0,0,0,0,0,0,0,0
1650,EP142015,KEVIN,20150904,1800,,TS,21.6N,115.1W,40,1002,40,0,0,60,0,0,0,0,0,0,0,0
1651,EP142015,KEVIN,20150905,0,,TS,22.3N,114.8W,35,1003,40,0,0,60,0,0,0,0,0,0,0,0
1652,EP142015,KEVIN,20150905,600,,TD,22.8N,114.6W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
1653,EP142015,KEVIN,20150905,1200,,LO,23.2N,114.3W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
1654,EP142015,KEVIN,20150905,1800,,LO,23.7N,114.5W,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
1655,EP142015,KEVIN,20150906,0,,LO,24.0N,114.7W,15,1012,0,0,0,0,0,0,0,0,0,0,0,0
1656,EP142015,KEVIN,20150906,600,,LO,24.1N,114.8W,15,1013,0,0,0,0,0,0,0,0,0,0,0,0
1657,EP152015,LINDA,20150904,1200,,LO,10.0N,104.0W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
1658,EP152015,LINDA,20150904,1800,,LO,10.4N,104.4W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
1659,EP152015,LINDA,20150905,0,,LO,10.8N,104.8W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
1660,EP152015,LINDA,20150905,600,,LO,11.3N,105.3W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
1661,EP152015,LINDA,20150905,1200,,LO,11.7N,105.8W,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
1662,EP152015,LINDA,20150905,1800,,TD,12.1N,106.3W,25,1003,0,0,0,0,0,0,0,0,0,0,0,0
1663,EP152015,LINDA,20150906,0,,TD,12.6N,107.0W,30,1001,0,0,0,0,0,0,0,0,0,0,0,0
1664,EP152015,LINDA,20150906,600,,TS,13.2N,107.8W,35,999,40,40,0,0,0,0,0,0,0,0,0,0
1665,EP152015,LINDA,20150906,1200,,TS,13.8N,108.6W,40,997,60,60,0,40,0,0,0,0,0,0,0,0
1666,EP152015,LINDA,20150906,1800,,TS,14.5N,109.3W,50,995,80,60,50,70,30,0,0,0,0,0,0,0
1667,EP152015,LINDA,20150907,0,,TS,15.4N,110.1W,60,990,80,80,50,70,40,30,0,30,0,0,0,0
1668,EP152015,LINDA,20150907,600,,HU,16.3N,111.0W,75,984,90,90,60,70,40,40,30,40,20,20,15,20
1669,EP152015,LINDA,20150907,1200,,HU,17.2N,111.7W,85,976,100,100,60,70,40,40,30,40,20,20,15,20
1670,EP152015,LINDA,20150907,1800,,HU,17.9N,112.1W,85,974,100,100,60,70,40,40,30,40,20,20,15,20
1671,EP152015,LINDA,20150908,0,,HU,18.6N,112.5W,85,971,100,100,60,70,40,40,30,40,20,20,15,20
1672,EP152015,LINDA,20150908,600,,HU,19.6N,113.0W,90,964,100,100,70,70,40,40,30,40,25,25,15,20
1673,EP152015,LINDA,20150908,1200,,HU,20.6N,113.6W,110,950,120,120,80,90,50,50,30,40,30,30,20,25
1674,EP152015,LINDA,20150908,1800,,HU,21.5N,114.5W,110,950,140,140,80,90,50,50,30,40,30,30,20,25
1675,EP152015,LINDA,20150909,0,,HU,22.2N,115.3W,105,955,140,140,80,90,50,50,40,40,30,30,20,25
1676,EP152015,LINDA,20150909,600,,HU,22.8N,115.9W,90,965,120,120,80,90,50,50,40,40,30,30,20,20
1677,EP152015,LINDA,20150909,1200,,HU,23.4N,116.4W,75,976,100,100,80,90,50,50,40,40,30,30,20,20
1678,EP152015,LINDA,20150909,1800,,TS,24.0N,117.0W,60,986,90,60,60,90,40,30,30,40,0,0,0,0
1679,EP152015,LINDA,20150910,0,,TS,24.6N,117.5W,55,990,90,30,30,90,30,0,0,30,0,0,0,0
1680,EP152015,LINDA,20150910,600,,TS,25.2N,118.0W,45,996,60,0,0,60,0,0,0,0,0,0,0,0
1681,EP152015,LINDA,20150910,1200,,LO,25.7N,118.4W,35,1002,40,0,0,40,0,0,0,0,0,0,0,0
1682,EP152015,LINDA,20150910,1800,,LO,26.1N,118.8W,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
1683,EP152015,LINDA,20150911,0,,LO,26.4N,119.2W,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
1684,EP152015,LINDA,20150911,600,,LO,26.6N,119.6W,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
1685,EP152015,LINDA,20150911,1200,,LO,26.8N,120.0W,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
1686,EP152015,LINDA,20150911,1800,,LO,27.1N,120.4W,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
1687,EP152015,LINDA,20150912,0,,LO,27.4N,120.9W,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
1688,EP152015,LINDA,20150912,600,,LO,27.5N,121.4W,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
1689,EP152015,LINDA,20150912,1200,,LO,27.6N,121.8W,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
1690,EP152015,LINDA,20150912,1800,,LO,27.6N,122.2W,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
1691,EP152015,LINDA,20150913,0,,LO,27.7N,122.4W,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
1692,EP152015,LINDA,20150913,600,,LO,27.7N,122.6W,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
1693,EP152015,LINDA,20150913,1200,,LO,27.8N,122.8W,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
1694,EP152015,LINDA,20150913,1800,,LO,27.8N,123.0W,15,1006,0,0,0,0,0,0,0,0,0,0,0,0
1695,EP152015,LINDA,20150914,0,,LO,27.8N,123.0W,15,1007,0,0,0,0,0,0,0,0,0,0,0,0
1696,EP152015,LINDA,20150914,600,,LO,27.8N,122.9W,15,1008,0,0,0,0,0,0,0,0,0,0,0,0
1697,EP152015,LINDA,20150914,1200,,LO,27.8N,122.7W,15,1008,0,0,0,0,0,0,0,0,0,0,0,0
1698,EP162015,SIXTEEN,20150920,1800,,TD,24.3N,113.7W,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
1699,EP162015,SIXTEEN,20150921,0,,TD,25.5N,113.4W,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
1700,EP162015,SIXTEEN,20150921,445,L,TD,26.6N,113.1W,30,1001,0,0,0,0,0,0,0,0,0,0,0,0
1701,EP162015,SIXTEEN,20150921,600,,TD,26.8N,113.0W,30,1001,0,0,0,0,0,0,0,0,0,0,0,0
1702,EP162015,SIXTEEN,20150921,1200,,TD,28.3N,112.5W,30,1001,0,0,0,0,0,0,0,0,0,0,0,0
1703,EP162015,SIXTEEN,20150921,1345,L,TD,28.8N,112.3W,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
1704,EP162015,SIXTEEN,20150921,1500,L,TD,29.2N,112.2W,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
1705,EP172015,MARTY,20150926,1200,,LO,12.7N,102.8W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
1706,EP172015,MARTY,20150926,1800,,TD,13.1N,103.0W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
1707,EP172015,MARTY,20150927,0,,TS,13.6N,103.1W,40,1003,60,70,0,20,0,0,0,0,0,0,0,0
1708,EP172015,MARTY,20150927,600,,TS,14.1N,103.1W,45,1000,60,70,0,20,0,0,0,0,0,0,0,0
1709,EP172015,MARTY,20150927,1200,,TS,14.6N,103.1W,50,997,60,70,20,30,20,20,0,0,0,0,0,0
1710,EP172015,MARTY,20150927,1800,,TS,15.0N,103.1W,50,997,70,70,20,50,20,20,0,20,0,0,0,0
1711,EP172015,MARTY,20150928,0,,TS,15.4N,103.2W,55,994,80,70,20,70,30,20,0,20,0,0,0,0
1712,EP172015,MARTY,20150928,600,,TS,15.8N,103.2W,60,991,80,70,20,70,30,20,0,20,0,0,0,0
1713,EP172015,MARTY,20150928,1200,,HU,16.3N,103.0W,65,989,80,70,30,70,40,20,0,20,15,15,0,0
1714,EP172015,MARTY,20150928,1800,,HU,16.6N,102.4W,70,987,80,60,40,70,40,20,20,30,15,15,10,10
1715,EP172015,MARTY,20150929,0,,HU,16.5N,102.1W,65,988,70,60,40,70,40,30,20,30,15,15,15,10
1716,EP172015,MARTY,20150929,600,,TS,16.3N,101.9W,60,991,70,70,40,70,40,30,20,30,0,0,0,0
1717,EP172015,MARTY,20150929,1200,,TS,16.2N,101.6W,55,994,70,70,40,70,40,30,20,30,0,0,0,0
1718,EP172015,MARTY,20150929,1800,,TS,16.2N,101.2W,45,1000,70,70,40,70,0,0,0,0,0,0,0,0
1719,EP172015,MARTY,20150930,0,,TS,16.1N,101.3W,40,1002,70,70,30,70,0,0,0,0,0,0,0,0
1720,EP172015,MARTY,20150930,600,,LO,16.1N,101.7W,35,1003,60,60,20,60,0,0,0,0,0,0,0,0
1721,EP172015,MARTY,20150930,1200,,LO,16.2N,102.2W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
1722,EP172015,MARTY,20150930,1800,,LO,16.4N,102.7W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
1723,EP182015,NORA,20151009,600,,LO,10.6N,130.2W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
1724,EP182015,NORA,20151009,1200,,TD,10.8N,131.6W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
1725,EP182015,NORA,20151009,1800,,TD,10.9N,133.0W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
1726,EP182015,NORA,20151010,0,,TS,11.1N,134.5W,35,1006,30,0,0,40,0,0,0,0,0,0,0,0
1727,EP182015,NORA,20151010,600,,TS,11.2N,135.8W,35,1006,30,0,0,40,0,0,0,0,0,0,0,0
1728,EP182015,NORA,20151010,1200,,TS,11.3N,137.0W,40,1004,20,0,0,50,0,0,0,0,0,0,0,0
1729,EP182015,NORA,20151010,1800,,TS,11.5N,138.2W,45,1002,20,0,0,30,0,0,0,0,0,0,0,0
1730,EP182015,NORA,20151011,0,,TS,11.6N,139.4W,45,1002,20,0,0,30,0,0,0,0,0,0,0,0
1731,EP182015,NORA,20151011,600,,TS,11.9N,140.8W,50,1000,30,0,0,40,0,0,0,15,0,0,0,0
1732,EP182015,NORA,20151011,1200,,TS,12.1N,141.8W,55,998,30,0,0,50,0,0,0,20,0,0,0,0
1733,EP182015,NORA,20151011,1800,,TS,12.2N,142.7W,60,993,40,20,20,60,20,10,10,20,0,0,0,0
1734,EP182015,NORA,20151012,0,,TS,12.3N,143.5W,60,993,40,20,20,60,20,10,10,20,0,0,0,0
1735,EP182015,NORA,20151012,600,,TS,12.4N,144.3W,60,993,60,25,25,60,25,10,10,25,0,0,0,0
1736,EP182015,NORA,20151012,1200,,TS,12.5N,145.2W,55,996,60,25,25,60,25,0,0,25,0,0,0,0
1737,EP182015,NORA,20151012,1800,,TS,12.7N,146.2W,50,999,60,25,25,60,25,0,0,25,0,0,0,0
1738,EP182015,NORA,20151013,0,,TS,13.1N,147.2W,45,1001,60,25,25,60,0,0,0,0,0,0,0,0
1739,EP182015,NORA,20151013,600,,TS,13.5N,147.9W,40,1002,55,25,25,55,0,0,0,0,0,0,0,0
1740,EP182015,NORA,20151013,1200,,TS,13.9N,148.5W,40,1002,55,25,25,55,0,0,0,0,0,0,0,0
1741,EP182015,NORA,20151013,1800,,TS,14.3N,149.2W,40,1004,60,0,0,60,0,0,0,0,0,0,0,0
1742,EP182015,NORA,20151014,0,,TS,14.7N,149.9W,35,1002,40,0,0,40,0,0,0,0,0,0,0,0
1743,EP182015,NORA,20151014,600,,TD,14.8N,150.4W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
1744,EP182015,NORA,20151014,1200,,TD,14.8N,150.8W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
1745,EP182015,NORA,20151014,1800,,TD,15.0N,151.0W,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
